Belfield > Computer Science > B-003,Mon Nov 09 20:33:09 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Mon Nov 09 20:38:11 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Mon Nov 09 20:43:06 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Mon Nov 09 20:48:15 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Mon Nov 09 20:53:12 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Mon Nov 09 20:58:15 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Mon Nov 09 21:03:17 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Mon Nov 09 21:08:18 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Mon Nov 09 21:13:20 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Mon Nov 09 21:18:21 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Mon Nov 09 21:23:24 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Mon Nov 09 21:28:23 GMT+00:00 2015,0,0
