Belfield > Computer Science > B-004,Sun Nov 08 12:31:58 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Sun Nov 08 12:36:59 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Sun Nov 08 12:42:03 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Sun Nov 08 12:47:02 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Sun Nov 08 12:52:08 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Sun Nov 08 12:57:06 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Sun Nov 08 13:02:08 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Sun Nov 08 13:07:09 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Sun Nov 08 13:12:10 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Sun Nov 08 13:17:11 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Sun Nov 08 13:22:12 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Sun Nov 08 13:27:14 GMT+00:00 2015,0,0
