Belfield > Computer Science > B-002,Wed Nov 04 12:31:57 GMT+00:00 2015,37,37
Belfield > Computer Science > B-002,Wed Nov 04 12:35:30 GMT+00:00 2015,39,39
Belfield > Computer Science > B-002,Wed Nov 04 12:40:40 GMT+00:00 2015,35,35
Belfield > Computer Science > B-002,Wed Nov 04 12:45:53 GMT+00:00 2015,37,36
Belfield > Computer Science > B-002,Wed Nov 04 12:51:28 GMT+00:00 2015,37,37
Belfield > Computer Science > B-002,Wed Nov 04 12:57:06 GMT+00:00 2015,35,35
Belfield > Computer Science > B-002,Wed Nov 04 13:02:27 GMT+00:00 2015,35,35
Belfield > Computer Science > B-002,Wed Nov 04 13:07:41 GMT+00:00 2015,27,27
Belfield > Computer Science > B-002,Wed Nov 04 13:11:43 GMT+00:00 2015,26,26
Belfield > Computer Science > B-002,Wed Nov 04 13:16:29 GMT+00:00 2015,23,23
Belfield > Computer Science > B-002,Wed Nov 04 13:21:30 GMT+00:00 2015,23,23
Belfield > Computer Science > B-002,Wed Nov 04 13:26:32 GMT+00:00 2015,24,24
