Belfield > Computer Science > B-002,Fri Nov 06 21:32:05 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Fri Nov 06 21:37:06 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Fri Nov 06 21:42:05 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Fri Nov 06 21:47:04 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Fri Nov 06 21:52:04 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Fri Nov 06 21:57:07 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Fri Nov 06 22:02:10 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Fri Nov 06 22:07:15 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Fri Nov 06 22:12:14 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Fri Nov 06 22:17:12 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Fri Nov 06 22:22:17 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Fri Nov 06 22:27:15 GMT+00:00 2015,0,0
