Belfield > Computer Science > B-002,Thu Nov 05 16:30:17 GMT+00:00 2015,26,26
Belfield > Computer Science > B-002,Thu Nov 05 16:35:20 GMT+00:00 2015,26,26
Belfield > Computer Science > B-002,Thu Nov 05 16:40:28 GMT+00:00 2015,26,26
Belfield > Computer Science > B-002,Thu Nov 05 16:45:28 GMT+00:00 2015,24,24
Belfield > Computer Science > B-002,Thu Nov 05 16:50:30 GMT+00:00 2015,23,23
Belfield > Computer Science > B-002,Thu Nov 05 16:55:46 GMT+00:00 2015,22,22
Belfield > Computer Science > B-002,Thu Nov 05 17:01:01 GMT+00:00 2015,18,18
Belfield > Computer Science > B-002,Thu Nov 05 17:06:15 GMT+00:00 2015,16,16
Belfield > Computer Science > B-002,Thu Nov 05 17:10:57 GMT+00:00 2015,16,16
Belfield > Computer Science > B-002,Thu Nov 05 17:15:51 GMT+00:00 2015,16,15
Belfield > Computer Science > B-002,Thu Nov 05 17:20:52 GMT+00:00 2015,11,11
Belfield > Computer Science > B-002,Thu Nov 05 17:25:49 GMT+00:00 2015,12,12
