Belfield > Computer Science > B-002,Thu Nov 12 12:33:29 GMT+00:00 2015,14,14
Belfield > Computer Science > B-002,Thu Nov 12 12:38:29 GMT+00:00 2015,15,15
Belfield > Computer Science > B-002,Thu Nov 12 12:43:40 GMT+00:00 2015,15,15
Belfield > Computer Science > B-002,Thu Nov 12 12:49:06 GMT+00:00 2015,15,15
Belfield > Computer Science > B-002,Thu Nov 12 12:54:34 GMT+00:00 2015,18,18
Belfield > Computer Science > B-002,Thu Nov 12 13:00:04 GMT+00:00 2015,13,13
Belfield > Computer Science > B-002,Thu Nov 12 13:05:08 GMT+00:00 2015,10,10
Belfield > Computer Science > B-002,Thu Nov 12 13:09:57 GMT+00:00 2015,5,5
Belfield > Computer Science > B-002,Thu Nov 12 13:14:36 GMT+00:00 2015,5,5
Belfield > Computer Science > B-002,Thu Nov 12 13:19:35 GMT+00:00 2015,6,6
Belfield > Computer Science > B-002,Thu Nov 12 13:24:27 GMT+00:00 2015,6,6
Belfield > Computer Science > B-002,Thu Nov 12 13:29:29 GMT+00:00 2015,7,7
