Belfield > Computer Science > B-002,Sat Nov 07 09:30:28 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 09:35:27 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 09:40:27 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 09:45:30 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 09:50:32 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 09:55:34 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 10:00:40 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 10:05:48 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 10:10:46 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 10:15:51 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 10:20:54 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 10:26:32 GMT+00:00 2015,0,0
